code,var,desc
721402,skills,rodzaje metalu; rodzaje nitów; usuwać przetworzone przedmioty obrabiane; poddawać przedmioty obrabiane obróbce wstępnej; przeprowadzać próby testowe; normy jakości; zapewniać dostępność wyposażenia; usuwać nieodpowiednie przedmioty obrabiane; rozwiązywać problemy; przygotowywać elementy do połączenia produkcja konstrukcji metalowych; obsługiwać nitownicę; nosić odpowiednie elementy wyposażenia ochronnego; programować układ CNC; interpretować dane dotyczące wymiarów geometrycznych i tolerancji; odczytywać standardowe plany działania; przeprowadzać regularne przeglądy konserwacyjne maszyn; korzystać z oprogramowania CAM; optymalizacja jakości i cyklu czasowego; zaopatrywać maszynę w odpowiednie narzędzia; produkcja wytwornic pary; obsługiwać ręczne narzędzia do nitowania; rodzaje nitownic; przetwórstwo metali żelaznych; udzielać porad technikom; badać jakość produktów; konfigurować panel sterowania maszyny; monitorować maszyny automatyczne; technologie łączenia metali; produkcja pojemników metalowych; zaopatrywać maszynę w odpowiednie materiały; prowadzić rejestr postępów prac; rodzaje procesów wytwarzania metali; statystyczna kontrola procesu; sięgać do zasobów technicznych; prowadzić rejestr danych produkcyjnych do celów kontroli jakości; produkcja metalowych wyrobów montażowych
721502,occupation_name,montażysta rusztowań scenicznych
721502,occupation_alternative_names,maszynista teatralny
721502,occupation_description,"Montażyści rusztowań scenicznych ustawiają i demontują tymczasowe miejsca siedzące, sceny i konstrukcje wsporcze dla sprzętu scenicznego, artystów i widowni. Ich praca może obejmować wspinaczkę przemysłową, pracę na wysokości powyżej współpracowników, podnoszenie ciężkich ładunków, co sprawia, że jest to praca wysokiego ryzyka. Ich praca opiera się na instrukcjach, planach i obliczeniach. Pracują zarówno wewnątrz obiektów, jak i na zewnątrz."
721502,skills,demontować rusztowania; posługiwać się bezpiecznie maszynami; elementy rusztowania; wykonywać pracę w ergonomiczny sposób; pracować w sposób pozwalający zapewnić własne bezpieczeństwo; zarządzać osobistym rozwojem zawodowym; korzystać ze środków ochrony indywidualnej; montować sprzęt do występów scenicznych; pozyskiwać zasoby na potrzeby produkcji artystycznej; instalować podesty sceniczne; montować elementy tymczasowego zakwaterowania dla publiczności; przechowywać sprzęt wykorzystywany w trakcie występów; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach; korzystać z dokumentacji technicznej; montować plandekę dachową planować budowę rusztowań; budować rusztowania; posługiwać się bezpiecznie przenośnymi układami elektrycznymi pod nadzorem; przeprowadzać inspekcje rusztowań; zarządzać zapasami zasobów technicznych; tworzyć sieć specjalistów w danej dziedzinie; rozmieszczać wysuwnice; stosować techniki alpinizmu przemysłowego; obsługiwać podnośnik widłowy; promować siebie; mocować ładunki; prowadzić osobistą dokumentację administracyjną; rozmieszczać balustrady i podpórki; obsługiwać podnośnik teleskopowy; budować pomosty robocze; kłaść metalowe pokrycia dachowe
721504,occupation_name,monter namiotów
721504,occupation_alternative_names,monter namiotów wystawienniczych; monter namiotów cyrkowych; monter namiotów halowych
721504,occupation_description,"Monterzy namiotów ustawiają i demontują tymczasowe zadaszenia, namioty oraz namioty cyrkowe wraz z towarzyszącymi im kwaterami koniecznymi w trakcie imprez i występów. Ich praca opiera się na instrukcjach, planach i obliczeniach. Pracują głównie na zewnątrz i mogą korzystać z pomocy lokalnej załogi."
721504,skills,posługiwać się bezpiecznie maszynami; pracować w sposób pozwalający zapewnić własne bezpieczeństwo; zarządzać osobistym rozwojem zawodowym; korzystać ze środków ochrony indywidualnej; zapobiegać pożarom w miejscu organizacji przedstawienia; montować sprzęt do występów scenicznych; korzystać z dokumentacji technicznej; posługiwać się bezpiecznie przenośnymi układami elektrycznymi pod nadzorem; przechowywać sprzęt wykorzystywany w trakcie występów; rozstawiać namioty; wykonywać pracę w ergonomiczny sposób; pozyskiwać zasoby na potrzeby produkcji artystycznej; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach prowadzić osobistą dokumentację administracyjną; przeprowadzać wstępną interwencję w przypadku pożaru; sporządzać ocenę ryzyka w zakresie produkcji przedstawień artystycznych; obsługiwać podnośnik widłowy; zarządzać zapasami zasobów technicznych; promować siebie; obsługiwać podnośnik teleskopowy; tworzyć sieć specjalistów w danej dziedzinie
722101,occupation_name,kowal
722101,occupation_alternative_names,artysta kowal
722101,occupation_description,"Kowale podgrzewają metal, zwykle stal, w kuźni i nadają mu kształt za pomocą młota, dłuta i kowadła. Współcześnie tworzą głównie metalowe wyroby rzemieślnicze własnej produkcji, w tym przedmioty ozdobne, a także podkowy; jest to jeden procesów przetwarzania metalu, który nie został uprzemysłowiony."
722101,skills,obsługiwać piec; rodzaje metalu; kucie na gorąco; zapobiegać uszkodzeniu pieca; mierzyć metal do podgrzania; utrzymywać temperaturę pieca na odpowiednim poziomie; obsługiwać urządzenia do podgrzewania metalu; łączyć metale; wykonywać pracę przy wykorzystaniu elektronarzędzi kowalskich; dobierać spoiwo; nosić odpowiednie elementy wyposażenia ochronnego; podgrzewać metale; zapewniać prawidłową temperaturę metali; korzystać z urządzeń spawalniczych; kształtować metale na kowadle; ładować materiały do pieca; procesy kuźnicze; wykonywać pracę przy wykorzystaniu ręcznych narzędzi kowalskich; stosować techniki kucia ręcznego oznaczać poddawany obróbce przedmiot; poddawać przedmioty obrabiane obróbce wstępnej; przetwórstwo metali szlachetnych; produkcja metalowych elementów wyposażenia drzwi; procesy odlewania; rysunki projektowe; stosować precyzyjne techniki obróbki metali; przetwórstwo metali żelaznych; ciąć wyroby metalowe; zarządzać czasem w ramach procesów odlewniczych; substancje powlekające; monitorować odczyty przyrządów pomiarowych; usuwać zgorzelinę z przedmiotów obrabianych; zamieszczać znaki na kawałkach metalu; przetwórstwo metali nieżelaznych; zaopatrywać maszynę w odpowiednie narzędzia; rozpoznawać oznaki korozji; wykorzystanie pyłu podczas kucia; wygładzać nierówne powierzchnie; produkcja narzędzi; wytwarzać spersonalizowane wyroby; usuwać gotowe odlewy; wypełniać formy odlewnicze; świadczyć usługi następcze na rzecz klientów; zapewniać dostępność wyposażenia; kucie na zimno; rodzaje procesów wytwarzania metali; obsługiwać precyzyjne urządzenia pomiarowe; wprowadzać struktury formowe
722102,occupation_name,operator młota hydraulicznego
722102,occupation_description,"Operatorzy młota hydraulicznego konfigurują i obsługują młoty hydrauliczne, służące do tworzenia metalowych detali żelaznych i nieżelaznych, w tym rur, przewodów i profili drążonych oraz innych produktów wstępnej obróbki stali o wymaganym kształcie przez użycie sił ściskających wytwarzanych przez tłok i ciśnienie cieczy."
722102,skills,zapewniać prawidłową temperaturę metali; zaopatrywać maszynę w odpowiednie materiały; usuwać nieodpowiednie przedmioty obrabiane; przeprowadzać próby testowe; rozwiązywać problemy; obsługiwać szczypce kuźnicze; ciecz hydrauliczna; dbać o hydrauliczną prasę kuźniczą; usuwać przetworzone przedmioty obrabiane; zapewniać dostępność wyposażenia; części prasy hydraulicznej; nosić odpowiednie elementy wyposażenia ochronnego; konfigurować panel sterowania maszyny; rodzaje metalu; usuwać zgorzelinę z przedmiotów obrabianych; procesy kuźnicze; monitorować maszyny automatyczne; normy jakości produkcja bębnów stalowych i podobnych pojemników; matryce; produkcja sprzętu grzewczego; przetwórstwo metali nieżelaznych; prowadzić rejestr danych produkcyjnych do celów kontroli jakości; udzielać porad technikom; technologie formowania metali; monitorować taśmociąg; obsługiwać sprzęt do podnoszenia; badać jakość produktów; przeprowadzać regularne przeglądy konserwacyjne maszyn; przetwórstwo metali żelaznych; utrzymywać metalowy przedmiot obrabiany w maszynie; produkcja konstrukcji metalowych; zaopatrywać maszynę w odpowiednie narzędzia; produkcja pojemników metalowych; rodzaje procesów wytwarzania metali; sięgać do zasobów technicznych; produkcja wytwornic pary; kucie na zimno; monitorować odczyty przyrządów pomiarowych; rodzaje prasy kuźniczej; poddawać przedmioty obrabiane obróbce wstępnej; prowadzić rejestr postępów prac; obsługiwać mechaniczną prasę kuźniczą; wymieniać tłocznik; wykorzystanie pyłu podczas kucia; kucie na gorąco
722103,occupation_name,operator prasy mechanicznej
722103,occupation_description,"Operatorzy prasy mechanicznej konfigurują i obsługują prasy mechaniczne, służące do formowania metalowych detali żelaznych i nieżelaznych, w tym rur, przewodów i profili drążonych oraz innych produktów wstępnej obróbki stali o wymaganym kształcie przez użycie ustawionych sił ściskających wytwarzanych przez korby, krzywki i kolanka, działające na zasadzie powtarzalnych udarów."
722103,skills,zapewniać dostępność wyposażenia; nosić odpowiednie elementy wyposażenia ochronnego; przeprowadzać próby testowe; obsługiwać mechaniczną prasę kuźniczą; monitorować maszyny automatyczne; usuwać nieodpowiednie przedmioty obrabiane; zaopatrywać maszynę w odpowiednie materiały; części mechanicznej prasy kuźniczej; usuwać przetworzone przedmioty obrabiane; konfigurować panel sterowania maszyny; normy jakości; rodzaje metalu; usuwać zgorzelinę z przedmiotów obrabianych; procesy kuźnicze; zapewniać prawidłową temperaturę metali; rozwiązywać problemy produkcja drzwi z metalu; monitorować taśmociąg; produkcja broni i amunicji; produkcja wytwornic pary; produkcja sprzętu grzewczego; sięgać do zasobów technicznych; matryce; kucie na zimno; kucie na gorąco; utrzymywać metalowy przedmiot obrabiany w maszynie; dbać o hydrauliczną prasę kuźniczą; produkcja pojemników metalowych; przetwórstwo metali żelaznych; monitorować odczyty przyrządów pomiarowych; poddawać przedmioty obrabiane obróbce wstępnej; rodzaje prasy kuźniczej; obsługiwać szczypce kuźnicze; obsługiwać sprzęt do podnoszenia; produkcja bębnów stalowych i podobnych pojemników; udzielać porad technikom; produkcja konstrukcji metalowych; przetwórstwo metali szlachetnych; przeprowadzać regularne przeglądy konserwacyjne maszyn; przetwórstwo metali nieżelaznych; wymieniać tłocznik; prowadzić rejestr postępów prac; badać jakość produktów; rodzaje procesów wytwarzania metali; technologie formowania metali; prowadzić rejestr danych produkcyjnych do celów kontroli jakości; konfigurować robota wykorzystywanego w przemyśle motoryzacyjnym; zaopatrywać maszynę w odpowiednie narzędzia
722104,occupation_name,kowal podkuwacz koni
722104,occupation_alternative_names,pracownik podkuwający konie; pielęgniarz koni; specjalista ds. podkuwania koni; podkuwacz koni; opiekun koni; kowale
722104,occupation_description,"Kowale podkuwacze koni sprawdzają i przycinają kopyta koni i nadają im odpowiedni kształt oraz wykonują podkowy i podkuwają konie, zgodnie z wszelkimi wymogami regulacyjnymi wydanymi przez krajowy organ regulacyjny."
722104,skills,doradzać właścicielom koni w kwestiach wymogów dotyczących podkuwania; oceniać wymogi dotyczące dbania o kończyny zwierząt koniowatych; analizować sposób poruszania się zwierząt; wykonywać narzędzia kowalskie i zapewniać dostawy; prowadzić działania wykonywane po struganiu kopyt; zakładać podkowy; kontrolować ruch zwierząt; przygotowywać kopyta zwierząt koniowatych znajdować rozwiązania problemów; zarządzać higieną zwierząt; zarządzać czasem w ramach produkcji rolnej; procesy kuźnicze; rodzaje metalu; wykonywać pracę przy wykorzystaniu ręcznych narzędzi kowalskich; stosować techniki kucia ręcznego; rozumieć potrzeby zwierząt; wykonywać pracę przy wykorzystaniu elektronarzędzi kowalskich; zarządzać bezpieczeństwem biologicznym zwierząt; pracować samodzielnie w sektorze rolniczym; korzystać z różnych kanałów komunikacji; kształtować metale na kowadle
722203,occupation_name,rusznikarz
722203,occupation_description,"Rusznikarze modyfikują i naprawiają metalową broń palną zgodnie ze specjalnymi specyfikacjami klientów. Wykorzystują maszyny i narzędzia ręczne, takie jak strugarki, szlifierki i frezarki, aby zmodyfikować i odrestaurować broń, a także mogą stosować grawerowanie, rzeźbienie i innego rodzaju dekoracyjne wykończenia gotowego wyrobu."
722203,skills,potrafić posługiwać się bronią palną; zwiększać celność broni palnej; udzielać klientom informacji na temat napraw; składać broń palną; inżynieria precyzyjna; mechanika precyzyjna; prowadzić rejestr czynności konserwacyjnych; odnawiać starą broń palną; naprawiać wadliwe podzespoły; stosować techniki oksydowania; tworzyć gładkie powierzchnie drewniane; personalizować broń palną; naprawiać broń palną; interpretować schematy montażowe; postępować zgodnie z polityką przedsiębiorstwa; objaśniać kwestie techniczne; dbać o obsługę klienta; utrzymywać sprzęt; pouczać klientów w zakresie obchodzenia się z amunicją prowadzić katalog zbioru; prowadzić osobistą dokumentację administracyjną; inżynieria optyczna; zarządzać spotkaniami; tworzyć sieć specjalistów w danej dziedzinie; wystawiać faktury sprzedaży; znajdować rozwiązania problemów; sprzedawać broń; używać instrukcji napraw; prowadzić rejestr zapasów; zapewniać zgodność z umowami gwarancyjnymi; sprzedawać amunicję; utrzymywać relacje z dostawcami; podgrzewać metale; pomagać klientom; obsługiwać maszynę do polerowania metalu; grawerować wzory; zarządzać małym lub średnim przedsiębiorstwem; podejmować profesjonalne działania administracyjne; zarządzać harmonogramem zadań
